Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_0""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:35,22-07-2026 10:59:36,0.800s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_0_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:36,22-07-2026 10:59:37,0.570s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_9""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:37,22-07-2026 10:59:37,0.742s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:37,22-07-2026 10:59:38,0.719s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_1_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:38,22-07-2026 10:59:39,0.546s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_10""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:39,22-07-2026 10:59:39,0.720s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_2""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:39,22-07-2026 10:59:40,0.766s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_2_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:40,22-07-2026 10:59:41,0.545s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_11""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:41,22-07-2026 10:59:41,0.759s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_3""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:41,22-07-2026 10:59:42,0.771s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_3_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:42,22-07-2026 10:59:43,0.573s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_12""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:43,22-07-2026 10:59:44,0.712s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_2-b1-l4_0-328_4""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:44,22-07-2026 10:59:44,0.769s,PASSED
