Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/button_Next""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:14,22-07-2026 13:49:15,0.859s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/button_Next""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:15,22-07-2026 13:49:16,0.931s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/button_Next_GoToTAB_Survey""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:16,22-07-2026 13:49:16,0.005s,NOT_RUN
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/input_CheckboxSurvey""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:16,22-07-2026 13:49:17,0.759s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/select_b3-l2-316_3-b10-Status""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:49:17,22-07-2026 13:49:17,0.758s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/select_b3-l2-316_3-b10-Action""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:49:17,22-07-2026 13:49:18,0.528s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/textarea_b3-l2-316_3-b10-TextArea_Catatan""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 13:49:18,22-07-2026 13:49:19,0.610s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/button_Submit""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:19,22-07-2026 13:49:19,0.530s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/select_Status_TAB_Survey""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:49:19,22-07-2026 13:49:19,0.000s,NOT_RUN
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/textarea_Catatan_TAB_Survey""), ""Okay survei sudah dilakukan, saya approved dan akan tindak lanjut"")",Chrome 150.0.7871.129,,,22-07-2026 13:49:19,22-07-2026 13:49:19,0.000s,NOT_RUN
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKreditDetail/button_SubmitTAB_SurveyWeb""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:19,22-07-2026 13:49:19,0.005s,NOT_RUN
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:49:19,22-07-2026 13:49:24,5.017s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKredit/select_b3-b1-Dropdown3""), ""1"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:49:24,22-07-2026 13:49:24,0.002s,NOT_RUN
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKelengkapanKredit/button_search""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:24,22-07-2026 13:49:24,0.000s,NOT_RUN
,,,,,,,
Test Cases/Pilar 1/Dokumen Go Live/UAT/RBU/Staff-MRBU-Survey-Submit-Task,Chrome 150.0.7871.129,,,22-07-2026 13:49:24,22-07-2026 13:51:02,1m - 38.149s,PASSED
"callTestCase(findTestCase(""Pilar 1/Login/UAT/Mobile/Staff-MRBU - Pandu""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.129,,,22-07-2026 13:49:24,22-07-2026 13:49:43,18.858s,PASSED
