Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari_PIC_A_B""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:53,21-07-2026 16:05:53,0.002s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_Checklist_PIC_B_Utama""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:53,21-07-2026 16:05:53,0.003s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Kirim Tindak Lanjut (1)""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:53,21-07-2026 16:05:54,0.531s,PASSED
"verifyElementPresent(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/div_Apakah Anda yakin ingin mengirimkan tindak l""), 0)",Chrome 150.0.7871.128,,,21-07-2026 16:05:54,21-07-2026 16:05:54,0.467s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Kirim Tindak Lanjut(2)""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:54,21-07-2026 16:05:54,0.318s,PASSED
delay(4),Chrome 150.0.7871.128,,,21-07-2026 16:05:54,21-07-2026 16:05:58,4.007s,PASSED
,,,,,,,
Test Cases/Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut,Chrome 150.0.7871.128,,,21-07-2026 16:05:58,21-07-2026 16:07:12,1m - 13.681s,PASSED
"DATA BINDING - {""(Default) Uploa..."":""D:\\Ica\\PPU (PT. PILAR PERKASA UTAMA)\\Task QA\\CSUL\\CSUL Pilar 4 Sprint 3\\UAT Pilar 4 CSUL\\Cabang Jakarta 1.xlsx""}",,,,,,,
"callTestCase(findTestCase(""Pilar 1/Login/UAT/PIC-Margareta""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.128,,,21-07-2026 16:05:59,21-07-2026 16:06:38,39.333s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/div_b2-l1-17_1-b3-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:38,21-07-2026 16:06:42,3.732s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/div_b2-l1-17_1-b4-l1-23_4-b1-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:42,21-07-2026 16:06:42,0.547s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/a_Showroom_Supplier""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:42,21-07-2026 16:06:43,0.320s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_Dropdown_PIC_BisnisUnit""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:06:43,21-07-2026 16:06:46,3.838s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown1""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:06:46,21-07-2026 16:06:47,0.847s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown3""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:06:47,21-07-2026 16:06:48,0.519s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_DropdownPencarian""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:06:48,21-07-2026 16:06:48,0.003s,NOT_RUN
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/input_Search_1""), ""Mitra Nusantara Bersaudara, PT"")",Chrome 150.0.7871.128,,,21-07-2026 16:06:48,21-07-2026 16:06:48,0.003s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:48,21-07-2026 16:06:48,0.297s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut_Header""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:48,21-07-2026 16:06:49,0.763s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/input_b3-b1-TanggatWaktuValue""), ""31-07-2026"")",Chrome 150.0.7871.128,,,21-07-2026 16:06:49,21-07-2026 16:06:53,4.469s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/textarea_b3-b1-TextArea_Catatan""), ""Saya sudah melakukan tindak lanjut, mohon diperiksa thanks"")",Chrome 150.0.7871.128,,,21-07-2026 16:06:53,21-07-2026 16:06:54,0.693s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/button_Unggah""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:54,21-07-2026 16:06:54,0.506s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/span_Browse""))",Chrome 150.0.7871.128,,,21-07-2026 16:06:54,21-07-2026 16:06:54,0.007s,NOT_RUN
delay(7),Chrome 150.0.7871.128,,,21-07-2026 16:06:54,21-07-2026 16:07:01,7.005s,PASSED
"uploadFile(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/span_Browse""), UploadFile)",Chrome 150.0.7871.128,,,21-07-2026 16:07:01,21-07-2026 16:07:01,0.002s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/button_Upload""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:01,21-07-2026 16:07:01,0.000s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/button_Submit""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:01,21-07-2026 16:07:06,4.149s,PASSED
delay(5),Chrome 150.0.7871.128,,,21-07-2026 16:07:06,21-07-2026 16:07:11,5.014s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown1""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:07:11,21-07-2026 16:07:11,0.585s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown3""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:07:11,21-07-2026 16:07:12,0.537s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:12,21-07-2026 16:07:12,0.288s,PASSED
,,,,,,,
Test Cases/Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut,Chrome 150.0.7871.128,,,21-07-2026 16:07:12,21-07-2026 16:08:17,1m - 4.698s,PASSED
"callTestCase(findTestCase(""Pilar 1/Login/UAT/SPV-CBU""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.128,,,21-07-2026 16:07:12,21-07-2026 16:07:47,34.502s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_Dashboard/div_b2-l1-17_10-b3-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:47,21-07-2026 16:07:51,4.203s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_Dashboard/div_b2-l1-17_10-b4-l1-44_4-b1-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:51,21-07-2026 16:07:51,0.549s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_Dashboard/a_Showroom_Supplier""))",Chrome 150.0.7871.128,,,21-07-2026 16:07:51,21-07-2026 16:07:52,0.368s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_StartDate""), ""21-07-2026"")",Chrome 150.0.7871.128,,,21-07-2026 16:07:52,21-07-2026 16:07:59,7.299s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_EndDate""), ""21-07-2026"")",Chrome 150.0.7871.128,,,21-07-2026 16:07:59,21-07-2026 16:08:00,0.621s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/select_DropdownCabang""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:08:00,21-07-2026 16:08:00,0.541s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKunjunganShowroom/select_Select Status""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:08:00,21-07-2026 16:08:00,0.000s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:00,21-07-2026 16:08:01,0.382s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:01,21-07-2026 16:08:02,0.875s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/select_Dropdown_Kategori_Temuan""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:08:02,21-07-2026 16:08:05,3.867s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/button_Save""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:05,21-07-2026 16:08:06,0.410s,PASSED
delay(3),Chrome 150.0.7871.128,,,21-07-2026 16:08:06,21-07-2026 16:08:09,3.021s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Lihat Dokumen""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:09,21-07-2026 16:08:09,0.394s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/select_category_status""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:08:09,21-07-2026 16:08:10,1.031s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/textarea_Catatan_TindakLanjut""), ""Saya selesaikan ya sudah bagus"")",Chrome 150.0.7871.128,,,21-07-2026 16:08:10,21-07-2026 16:08:11,0.678s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Submit""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:11,21-07-2026 16:08:11,0.521s,PASSED
delay(5),Chrome 150.0.7871.128,,,21-07-2026 16:08:11,21-07-2026 16:08:16,5.016s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:16,21-07-2026 16:08:17,0.287s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_JenisSearch_ByTask ID""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:08:17,21-07-2026 16:08:17,0.009s,NOT_RUN
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/input_Pencarian_By_TaskId""), ""CBU/P1.3/07/26/014"")",Chrome 150.0.7871.128,,,21-07-2026 16:08:17,21-07-2026 16:08:17,0.002s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 16:08:17,21-07-2026 16:08:17,0.003s,NOT_RUN
